epoch,temp,train_corr,val_corr,train_quant_loss,val_quant_loss,actor_loss,critic_loss,design_var
30,1.0,tensor(0.5178),0.5168541720708211,tensor(0.4822),0.48314582792917893,0.09233994744221369,0.007098039447386399,0.0014121665649050683
31,1.0,tensor(0.5885),-0.23021437837959502,tensor(0.4115),1.230214378379595,0.2062409568000258,0.006056035663695902,0.0022647081447699875
32,1.0,tensor(0.5936),0.21519940288861591,tensor(0.4064),0.7848005971113841,0.10365753369164049,0.00623687344012282,0.0021677396258241253
33,1.0,tensor(0.5782),0.2980943206946055,tensor(0.4218),0.7019056793053945,0.061293652718527276,0.006916683612403734,0.0017636685200166284
34,1.0,tensor(0.6066),0.479451814810435,tensor(0.3934),0.520548185189565,0.05623476456759269,0.005633357175974277,0.001964946637649024
35,1.0,tensor(0.6153),0.7033988067309062,tensor(0.3847),0.29660119326909384,0.07988232205834304,0.005116088331498711,0.00213625702598508
36,1.0,tensor(0.6166),0.6862786089579265,tensor(0.3834),0.3137213910420735,0.1493595907711669,0.0048692284613369025,0.002084742934982243
37,1.0,tensor(0.6180),0.579080514272054,tensor(0.3820),0.420919485727946,0.033493130546389964,0.004842796896449271,0.002247689668955118
38,1.0,tensor(0.6291),0.6481394783655803,tensor(0.3709),0.3518605216344197,0.1797948465378661,0.005073203489298691,0.00222538692383259
39,1.0,tensor(0.5917),0.7382444744110107,tensor(0.4083),0.2617555255889893,0.17757046242816407,0.007039955960204426,0.0025454631486025296
40,1.0,tensor(0.6579),0.7384925665855407,tensor(0.3421),0.26150743341445926,0.31198568695051626,0.0048739440238400435,0.0032808294613894664
41,1.0,tensor(0.5920),0.7536860117912293,tensor(0.4080),0.2463139882087707,0.0236224709937447,0.0062587727648624105,0.003332016594087084
42,1.0,tensor(0.6486),0.686996741771698,tensor(0.3514),0.313003258228302,-0.0101063690854792,0.004560146951920168,0.0034890474859429034
43,1.0,tensor(0.6662),0.6416476370493571,tensor(0.3338),0.3583523629506429,0.0824752008789464,0.0039363269911012605,0.003141212714934035
44,1.0,tensor(0.6555),0.7575527017911275,tensor(0.3445),0.24244729820887245,0.07221728581922096,0.00437736355792463,0.0028985847778814403
45,1.0,tensor(0.6645),0.6546783167521159,tensor(0.3355),0.34532168324788415,0.09014552420900579,0.003801437700781925,0.00339251279386512
46,1.0,tensor(0.6546),0.7041315056482951,tensor(0.3454),0.2958684943517049,0.036945494952954745,0.004279182679635899,0.00342599106223829
47,1.0,tensor(0.6665),0.6018927335739136,tensor(0.3335),0.3981072664260864,0.11643816736288239,0.003963948500875855,0.0028899352631221215
48,1.0,tensor(0.6861),0.7129159048398336,tensor(0.3139),0.2870840951601664,0.07133652759225745,0.003489496264318995,0.003267388835287931
49,1.0,tensor(0.6653),0.7471785985628764,tensor(0.3347),0.2528214014371236,0.01441696628353052,0.004123284619032411,0.0029982915667065404
50,1.0,tensor(0.6837),0.7476595555941263,tensor(0.3163),0.25234044440587367,0.07467542427464535,0.003397736257074907,0.003375564313444652
51,1.0,tensor(0.6797),0.7404787607192993,tensor(0.3203),0.2595212392807007,0.019791717570340425,0.003475433274761599,0.00361027499183751
52,1.0,tensor(0.6772),0.47356567192077637,tensor(0.3228),0.5264343280792236,0.01178648613341022,0.0037688557753089093,0.0035814887084589715
53,1.0,tensor(0.6773),0.746801280339559,tensor(0.3227),0.25319871966044105,0.09493224647170619,0.003507531198199375,0.0025260386390840274
54,1.0,tensor(0.7075),0.676515290260315,tensor(0.2925),0.323484709739685,0.02402923011361507,0.003145451840700269,0.00353172897652053
55,1.0,tensor(0.6927),0.7726544035275777,tensor(0.3073),0.22734559647242225,0.07604405149922036,0.0036080883107076117,0.002922301611291212
56,1.0,tensor(0.6731),0.7751766335169474,tensor(0.3269),0.22482336648305257,-0.212065619228179,0.004011586794831633,0.003529919265458981
57,1.0,tensor(0.6689),0.7407250504493713,tensor(0.3311),0.2592749495506287,0.24004538964074953,0.003965317641581893,0.004335630094011625
58,1.0,tensor(0.6936),0.7428044058481852,tensor(0.3064),0.2571955941518148,0.14304660421923587,0.0032139121476599634,0.004069992746112116
59,1.0,tensor(0.6933),0.7349495617548625,tensor(0.3067),0.2650504382451375,0.07083519465567772,0.003489670984903473,0.004114588273068269
60,1.0,tensor(0.7019),0.7235562856992086,tensor(0.2981),0.2764437143007914,0.09179540773441917,0.003490600963156076,0.004192660166506182
61,1.0,tensor(0.6908),0.6383631178538005,tensor(0.3092),0.3616368821461995,0.05519080620755752,0.003444860389553166,0.003013562419876587
62,1.0,tensor(0.7188),0.7861652007102966,tensor(0.2812),0.2138347992897034,0.052510277296367446,0.002857687885213205,0.004028672047580282
63,1.0,tensor(0.7009),0.7014400552113851,tensor(0.2991),0.2985599447886149,0.06349633670480628,0.003556658357721621,0.003160988044353169
64,1.0,tensor(0.7185),0.7846137693723043,tensor(0.2815),0.21538623062769569,0.09515613190333048,0.0032695589550116493,0.003661162634102399
65,1.0,tensor(0.7230),0.7899429950714111,tensor(0.2770),0.21005700492858892,0.059690480756655076,0.0033761724990989408,0.0033536939961476284
66,1.0,tensor(0.7085),0.7283075702985128,tensor(0.2915),0.2716924297014872,0.006452058390567177,0.0035547384698187225,0.00261701744755632
67,1.0,tensor(0.7199),0.7628656735420227,tensor(0.2801),0.23713432645797727,0.047057180663472725,0.0032122179304037114,0.0029490124584878223
68,1.0,tensor(0.7271),0.7926162927945455,tensor(0.2729),0.20738370720545451,0.03947480055637527,0.003102597682243868,0.0028064766720329462
69,1.0,tensor(0.7242),0.77330162636439,tensor(0.2758),0.22669837363560996,-0.023276775669633296,0.0034316940853371452,0.004418105421163011
70,1.0,tensor(0.7282),0.7984109590848287,tensor(0.2718),0.20158904091517127,0.07119262236435163,0.002913567696713902,0.005325186346151065
71,1.0,tensor(0.7314),0.7946161643664043,tensor(0.2686),0.20538383563359575,0.08866684424668028,0.002641741034481336,0.004929246907694298
72,1.0,tensor(0.7194),0.7837630236943562,tensor(0.2806),0.21623697630564376,-0.03569686627701709,0.0028997771597700783,0.004103241186654358
73,1.0,tensor(0.7236),0.8045299805005391,tensor(0.2764),0.19547001949946086,0.12175367971888759,0.0033183532508088607,0.0037008531538018008
74,1.0,tensor(0.7001),0.8023544319470723,tensor(0.2999),0.19764556805292766,-0.0913687117789921,0.0043415117717488195,0.0039927354509239656
75,1.0,tensor(0.7175),0.8088653065363566,tensor(0.2825),0.19113469346364342,0.08163651004368276,0.0038145657527031084,0.004561222971466027
76,1.0,tensor(0.7331),0.791814910252889,tensor(0.2669),0.20818508974711103,0.12255954005268582,0.0028137137696096926,0.004809011006825848
77,1.0,tensor(0.7385),0.8183716540336609,tensor(0.2615),0.18162834596633914,0.054444877752348,0.0024326472399233464,0.003959143863173953
78,1.0,tensor(0.7423),0.8153622376124064,tensor(0.2577),0.18463776238759355,0.0411897244965821,0.0024745984002809947,0.0046858682963801055
79,1.0,tensor(0.7489),0.7709198341369629,tensor(0.2511),0.22908016586303714,0.008274717659281011,0.0028404286032224233,0.004001862170011328
80,1.0,tensor(0.7549),0.8126004808743795,tensor(0.2451),0.18739951912562047,0.0044133563522706955,0.002794909486526816,0.003584499258548021
81,1.0,tensor(0.7577),0.8318763817151388,tensor(0.2423),0.16812361828486122,0.061960659453743384,0.0025947229228481055,0.002768702966406157
82,1.0,tensor(0.7621),0.8154014252026875,tensor(0.2379),0.18459857479731245,0.012333540520908539,0.002582312802929664,0.0038578807109019213
83,1.0,tensor(0.7677),0.8015997648239136,tensor(0.2323),0.1984002351760864,0.0526111541105467,0.002678781278085233,0.004760220635943768
84,1.0,tensor(0.7709),0.8118631170590719,tensor(0.2291),0.18813688294092812,0.04444065604188986,0.003064783074095,0.0035647192816004943
85,1.0,tensor(0.7687),0.8029550426801045,tensor(0.2313),0.19704495731989546,0.03844925401680041,0.0024143337792632163,0.003112530855559989
86,1.0,tensor(0.7704),0.7948695653279623,tensor(0.2296),0.20513043467203773,0.009696570632750527,0.0025082020764397414,0.0030743624498054648
87,1.0,tensor(0.7723),0.8256172294616699,tensor(0.2277),0.17438277053833007,0.011160253900184967,0.002934090034504806,0.002892621095161558
88,1.0,tensor(0.7736),0.8407617460886637,tensor(0.2264),0.15923825391133628,0.028775731739767812,0.0028721816511041603,0.003104414011531493
89,1.0,tensor(0.7753),0.8427231499354044,tensor(0.2247),0.15727685006459557,0.013220392483368254,0.0025581669790929146,0.0028594727674662542
90,1.0,tensor(0.7781),0.8240042382876078,tensor(0.2219),0.17599576171239217,0.04276928437749545,0.002853226916714464,0.004325327364270363
91,1.0,tensor(0.7789),0.8311762248675029,tensor(0.2211),0.16882377513249713,0.00678005226361647,0.0022593614649619362,0.003666430668202801
92,1.0,tensor(0.7623),0.8236035470962524,tensor(0.2377),0.1763964529037476,0.04422708234870643,0.002302030774011591,0.0035689493600083023
93,1.0,tensor(0.7906),0.8428161691029866,tensor(0.2094),0.15718383089701338,0.028203899383022073,0.002245920032884705,0.004053222088600721
94,1.0,tensor(0.7890),0.8193363892237345,tensor(0.2110),0.18066361077626547,0.023124086086687288,0.0021637249898370722,0.004014647957264332
95,1.0,tensor(0.7742),0.8277867488861084,tensor(0.2258),0.17221325111389163,0.03118159966981202,0.002024503335413005,0.0035878835361646978
96,1.0,tensor(0.7847),0.7949982841809591,tensor(0.2153),0.20500171581904092,-0.0018630246028565525,0.0022313462765616767,0.003991567434873759
97,1.0,tensor(0.7712),0.8226628486315409,tensor(0.2288),0.17733715136845907,0.00944989568910055,0.0023022599709679767,0.003858089248339335
98,1.0,tensor(0.7756),0.8475621938705444,tensor(0.2244),0.15243780612945557,0.0024884439889799083,0.002851464532069114,0.0027811898092428844
99,1.0,tensor(0.8054),0.805768601735433,tensor(0.1946),0.19423139826456703,0.005343909577319497,0.0024085794926365788,0.002303332498852621
100,1.0,tensor(0.7947),0.8537087779045105,tensor(0.2053),0.1462912220954895,0.018980720731576806,0.0022392719218445115,0.001858592064985842
101,1.0,tensor(0.8123),0.8609558976491293,tensor(0.1877),0.13904410235087072,0.009882976508192849,0.002102820621038438,0.002230463143143999
102,1.0,tensor(0.8050),0.8634955836931865,tensor(0.1950),0.13650441630681354,0.02465200041776948,0.00201407445083309,0.0024803740363894848
103,1.0,tensor(0.8018),0.8641524896621704,tensor(0.1982),0.1358475103378296,0.004577523326721827,0.0017557329653145484,0.002960601681157162
104,1.0,tensor(0.8182),0.8394813429514567,tensor(0.1818),0.1605186570485433,0.00042960257148533536,0.0016688234881388653,0.0031862494636065606
105,1.0,tensor(0.8059),0.859680652777354,tensor(0.1941),0.14031934722264605,0.015526755460521631,0.0021348240956591455,0.0026828901937983015
106,1.0,tensor(0.8135),0.8726353693008423,tensor(0.1865),0.1273646306991577,0.020153131190883487,0.0020134406900831157,0.0022815360548628263
107,1.0,tensor(0.8265),0.8607775897979736,tensor(0.1735),0.13922241020202641,0.002365527476265765,0.001354081682941142,0.0032888731913020214
108,1.0,tensor(0.8253),0.8631118806203206,tensor(0.1747),0.13688811937967937,0.018526032494348393,0.0014823584252868355,0.0031706898072571084
109,1.0,tensor(0.8177),0.8647043447494507,tensor(0.1823),0.13529565525054932,0.0020023176534134045,0.0015332659936896547,0.0037903490079272736
110,1.0,tensor(0.8200),0.87078226852417,tensor(0.1800),0.12921773147583004,0.01663946891105489,0.0017055793054036289,0.004306109424811183
111,1.0,tensor(0.8174),0.8758554263114929,tensor(0.1826),0.12414457368850706,0.002943634031111734,0.0018503778259372937,0.004581634576579458
112,1.0,tensor(0.8157),0.8724973627726237,tensor(0.1843),0.12750263722737631,-0.002968058909240522,0.0020271871944569286,0.0037823500292081583
113,1.0,tensor(0.8207),0.8672164864540101,tensor(0.1793),0.13278351354598994,0.018857607681500285,0.0017519200540327962,0.004096606675666152
114,1.0,tensor(0.8009),0.7611402452786763,tensor(0.1991),0.2388597547213237,-0.08133658787242153,0.0020011332212353937,0.004387225677765775
115,1.0,tensor(0.7050),0.8136808767318725,tensor(0.2950),0.1863191232681275,0.04658179312787558,0.004107386846317142,0.0024388604945127378
116,1.0,tensor(0.8267),0.8634415332476298,tensor(0.1733),0.13655846675237016,0.054684839183301255,0.001513624929044773,0.005015804822573014
117,1.0,tensor(0.8231),0.8735268212954204,tensor(0.1769),0.12647317870457964,-0.002814928738694442,0.0011727131761575021,0.006779582243478089
118,1.0,tensor(0.7933),0.8277535723050435,tensor(0.2067),0.17224642769495646,-0.0017737853495698227,0.001640107034434167,0.00480708207444925
119,1.0,tensor(0.7983),0.8600594328244527,tensor(0.2017),0.13994056717554726,0.02588139566726852,0.0017117834866315989,0.003742344179827916
120,1.0,tensor(0.8246),0.844314479192098,tensor(0.1754),0.155685520807902,0.022929982068866754,0.0014434863303457652,0.003744993714190889
121,1.0,tensor(0.8238),0.8689786988894145,tensor(0.1762),0.13102130111058552,0.004338254629519948,0.001233447021875866,0.003901003352121303
122,1.0,tensor(0.8376),0.8716540519396464,tensor(0.1624),0.1283459480603536,0.008139840587465044,0.0015646762634887157,0.004439487783401682
123,1.0,tensor(0.8334),0.8700174031257629,tensor(0.1666),0.12998259687423708,0.0027430344156005927,0.0012612493896626243,0.005245900456711912
124,1.0,tensor(0.8334),0.8700173843701681,tensor(0.1666),0.12998261562983193,0.016365797085720196,0.0012976020203291627,0.005039932963029858
125,1.0,tensor(0.8298),0.867223814646403,tensor(0.1702),0.13277618535359703,0.001246217140764521,0.001242496689902685,0.005101906426120222
126,1.0,tensor(0.8279),0.8478130095799764,tensor(0.1721),0.1521869904200236,-0.01144442229652614,0.0011934472255841746,0.004085840408347155
127,1.0,tensor(0.8240),0.8696728868484497,tensor(0.1760),0.13032711315155032,0.00851703982447323,0.0014084458267642364,0.003816808108567146
128,1.0,tensor(0.8321),0.8791907726923625,tensor(0.1679),0.12080922730763755,0.02973504273070578,0.0011400910754299522,0.005003844979235478
129,1.0,tensor(0.8326),0.8757655639648437,tensor(0.1674),0.12423443603515627,0.004177012700260731,0.0012339680718091825,0.004668077100983314
130,1.0,tensor(0.8314),0.8705648404757181,tensor(0.1686),0.12943515952428186,0.0023514469490762344,0.001213328878612134,0.003606904509951148
131,1.0,tensor(0.8317),0.8811620141665141,tensor(0.1683),0.11883798583348593,0.01040770017930813,0.0009463940707748661,0.0024845080503524005
132,1.0,tensor(0.8358),0.8939942259788514,tensor(0.1642),0.10600577402114864,0.007789905571623852,0.001247815726872735,0.0021220669461446896
133,1.0,tensor(0.8384),0.8800652281443277,tensor(0.1616),0.11993477185567225,0.021914712621977455,0.0012160631866480751,0.00254944997525921
134,1.0,tensor(0.8508),0.8767225047747295,tensor(0.1492),0.12327749522527054,0.0068545129544902265,0.0009898275375125466,0.003142713876179697
135,1.0,tensor(0.8219),0.8665398990313212,tensor(0.1781),0.13346010096867877,0.012291921538741965,0.001003008404322859,0.0035311654084933955
136,1.0,tensor(0.8455),0.8728714524904887,tensor(0.1545),0.1271285475095113,0.02367761290602778,0.0009482646894970808,0.0034260397841990517
137,1.0,tensor(0.8406),0.8793138019243876,tensor(0.1594),0.12068619807561243,-0.01802725049121338,0.001548909574209694,0.003358098881433538
138,1.0,tensor(0.8443),0.8940860889752706,tensor(0.1557),0.10591391102472936,0.017330290661569228,0.0012013658723651467,0.00420155189179799
139,1.0,tensor(0.8474),0.8955902280807495,tensor(0.1526),0.1044097719192505,-0.008312369707383608,0.0009262565390261347,0.004773110847724111
140,1.0,tensor(0.8542),0.8980196509361267,tensor(0.1458),0.10198034906387332,-0.001280674428858778,0.0010965919086446726,0.0038524110317720395
141,1.0,tensor(0.8553),0.890697642326355,tensor(0.1447),0.10930235767364505,-0.0024529294751976668,0.0010549866769393192,0.003550381064611046
142,1.0,tensor(0.8640),0.900000226020813,tensor(0.1360),0.09999977397918702,0.004061601593829038,0.0008213577459288916,0.004208352825620718
143,1.0,tensor(0.8584),0.894496521949768,tensor(0.1416),0.10550347805023197,0.00177932457024591,0.0008621805999047004,0.004044614427968075
144,1.0,tensor(0.8609),0.897453498840332,tensor(0.1391),0.10254650115966801,-0.0029458062140303746,0.0009152384212928856,0.004036905559237328
145,1.0,tensor(0.8577),0.8750591038068135,tensor(0.1423),0.12494089619318649,0.0016127981161862088,0.0012865627625161372,0.0027783269277496035
146,1.0,tensor(0.8454),0.8501944557825725,tensor(0.1546),0.14980554421742753,-0.0016123895380776702,0.0012294604045723406,0.002172761137940382
147,1.0,tensor(0.8376),0.8559072751998902,tensor(0.1624),0.14409272480010982,0.011855935084192377,0.0015070702487766476,0.0018469943228553523
148,1.0,tensor(0.8313),0.855957539399465,tensor(0.1687),0.14404246060053505,0.010351737159386016,0.0014177579623079,0.0016089519691375787
149,1.0,tensor(0.8456),0.8781393812497457,tensor(0.1544),0.12186061875025433,-9.244571887610251e-05,0.0012746319518268647,0.00200659320929921
150,1.0,tensor(0.8589),0.8861505320866903,tensor(0.1411),0.11384946791330974,-0.0016422779520875528,0.000979499356745803,0.002831127061230833
151,1.0,tensor(0.8612),0.8847063371340433,tensor(0.1388),0.11529366286595666,0.00784887734513011,0.00093071947008547,0.0027346353149041536
152,1.0,tensor(0.8598),0.8985585772196452,tensor(0.1402),0.10144142278035484,0.005425750351265857,0.0010098364878835958,0.0023448886993226773
153,1.0,tensor(0.8661),0.9017103117307027,tensor(0.1339),0.09828968826929729,0.00321633174051449,0.0009716096209713215,0.003549024012103154
154,1.0,tensor(0.8652),0.8929954778353373,tensor(0.1348),0.10700452216466272,0.004238404712558054,0.0008872865440342841,0.003242877952002904
155,1.0,tensor(0.8633),0.8895651513735453,tensor(0.1367),0.1104348486264547,-0.005494795896276309,0.0008876631604917636,0.003017254012783891
156,1.0,tensor(0.8602),0.8827833722432454,tensor(0.1398),0.11721662775675457,0.0038163342738622113,0.0010255180180806507,0.002199629438305764
157,1.0,tensor(0.8523),0.8886260574658712,tensor(0.1477),0.1113739425341288,0.00239984177729409,0.0010009685046805858,0.0022059168944037273
158,1.0,tensor(0.8609),0.903944378376007,tensor(0.1391),0.09605562162399295,0.0014276253097412878,0.0008955323962796492,0.0019816639581531808
159,1.0,tensor(0.8554),0.8877567210197449,tensor(0.1446),0.1122432789802551,0.0011305273979117995,0.0007945467213830214,0.0023034031686552784
160,1.0,tensor(0.8518),0.8817888202667237,tensor(0.1482),0.11821117973327633,0.0012055414743198638,0.0008777075051561393,0.002585906150603765
161,1.0,tensor(0.8615),0.8684720266660054,tensor(0.1385),0.13152797333399457,-0.00018576047595655708,0.0008698063714866948,0.003439436187477488
162,1.0,tensor(0.8368),0.8215900187492371,tensor(0.1632),0.1784099812507629,-0.024100395263548482,0.0012098715712726468,0.0027885882050910017
163,1.0,tensor(0.8561),0.904211983203888,tensor(0.1439),0.09578801679611204,0.031016974601829263,0.001070043279932139,0.003962242351877585
164,1.0,tensor(0.8620),0.8967542715072632,tensor(0.1380),0.10324572849273683,-0.0030958543428987787,0.0008587295382495269,0.004581913430766579
165,1.0,tensor(0.8615),0.9012611635526021,tensor(0.1385),0.09873883644739789,-0.005228724290367641,0.0009650436110990868,0.004838010933413578
166,1.0,tensor(0.8685),0.8973835852940877,tensor(0.1315),0.10261641470591232,0.0076674006327071735,0.0007770671189631068,0.005498122839028375
167,1.0,tensor(0.8707),0.9004990951220194,tensor(0.1293),0.09950090487798058,-0.0024325877090818,0.0006798469889374063,0.005492593700883158
168,1.0,tensor(0.8633),0.8790155935287476,tensor(0.1367),0.12098440647125241,-0.005257032157036296,0.0009213345988388315,0.004732005332580261
169,1.0,tensor(0.8292),0.8571485122044881,tensor(0.1708),0.14285148779551193,-0.021256256374350767,0.001581062447051933,0.0030961895946478636
170,1.0,tensor(0.8284),0.8410848166147867,tensor(0.1716),0.15891518338521327,-0.023071835354362663,0.001517295245657413,0.0022400153016246724
171,1.0,tensor(0.8365),0.8697625835736592,tensor(0.1635),0.1302374164263408,0.024392531384746625,0.0013102180826425882,0.002761492007428355
172,1.0,tensor(0.8127),0.8335765922864278,tensor(0.1873),0.16642340771357222,-0.010848858870958027,0.0016300877373043514,0.00234281785119521
173,1.0,tensor(0.7856),0.8177987637519837,tensor(0.2144),0.18220123624801632,-0.005215855636944373,0.0024797822126471276,0.002188635586940667
174,1.0,tensor(0.8422),0.8690674769083658,tensor(0.1578),0.13093252309163417,0.017325271508934204,0.0014345956959707325,0.002627423823647724
175,1.0,tensor(0.8606),0.8543169008890787,tensor(0.1394),0.14568309911092125,-0.0008829885810090784,0.0010882571627583578,0.002849319949909522
176,1.0,tensor(0.8245),0.836753265062968,tensor(0.1755),0.163246734937032,-0.014969310929377875,0.0014746217185945146,0.0020863256599884805
177,1.0,tensor(0.8464),0.8840827595392863,tensor(0.1536),0.11591724046071372,0.021483821806024043,0.0014251439211485843,0.001837600348092485
178,1.0,tensor(0.8625),0.8955921467145284,tensor(0.1375),0.10440785328547164,0.0033323107628445876,0.0011893367350744883,0.0026997822690755127
179,1.0,tensor(0.8678),0.8892284348805746,tensor(0.1322),0.11077156511942543,-0.007541118426019685,0.0008836040785917958,0.004109102822382722
180,1.0,tensor(0.8561),0.8892427695592244,tensor(0.1439),0.11075723044077557,0.004805161301504102,0.0009259554069788867,0.003091358346799225
181,1.0,tensor(0.8692),0.8866830883026123,tensor(0.1308),0.11331691169738767,-0.0007035926460174092,0.0008509570144376898,0.0036542773279769902
182,1.0,tensor(0.8357),0.8658954979578654,tensor(0.1643),0.13410450204213464,-0.008554801747693044,0.0014767645514819044,0.002579980167936076
183,1.0,tensor(0.8419),0.8973116548856099,tensor(0.1581),0.10268834511439007,0.010856431077446854,0.0013271956625686837,0.0017780858696552744
184,1.0,tensor(0.8631),0.8735788842837016,tensor(0.1369),0.12642111571629844,-0.0191546894394907,0.0008680937582341134,0.0033057066791674547
185,1.0,tensor(0.8481),0.8938055667877197,tensor(0.1519),0.10619443321228028,0.013003593109678803,0.0010795943456406716,0.002596382904176911
186,1.0,tensor(0.8588),0.8389853049914042,tensor(0.1412),0.16101469500859578,-0.02695401073364835,0.0009799740582020005,0.0030205346570399247
187,1.0,tensor(0.8461),0.8672232143084209,tensor(0.1539),0.13277678569157914,0.013813938525766787,0.0012975981904241065,0.002573658064726675
188,1.0,tensor(0.8506),0.8918194270133972,tensor(0.1494),0.10818057298660277,0.000567407861090543,0.0012331978228890845,0.001959720185484018
189,1.0,tensor(0.8399),0.8838665049870809,tensor(0.1601),0.11613349501291914,-0.008277191222498292,0.001456391791915617,0.0012892264126424203
190,1.0,tensor(0.8653),0.9067951979637145,tensor(0.1347),0.09320480203628545,-0.0027382203225503887,0.0009661851413946894,0.0023886117138491388
191,1.0,tensor(0.8741),0.9026931290626525,tensor(0.1259),0.09730687093734747,0.00110844557013428,0.0007967110864610692,0.003210935838781951
192,1.0,tensor(0.8732),0.898135613600413,tensor(0.1268),0.10186438639958695,-0.0037621839966036773,0.0008345835552409051,0.00280668031375267
193,1.0,tensor(0.8549),0.8785697404543559,tensor(0.1451),0.12143025954564413,-0.003538017885726795,0.001110025180830418,0.002934302938579206
194,1.0,tensor(0.8700),0.8937351865768433,tensor(0.1300),0.10626481342315675,-0.006417224496080164,0.0008524358768459263,0.0027094870823386468
195,1.0,tensor(0.8732),0.8733835220336914,tensor(0.1268),0.1266164779663086,-0.0016872481782185403,0.0007868684882632966,0.0037152590108545202
196,1.0,tensor(0.8517),0.8842518116633097,tensor(0.1483),0.11574818833669032,-0.0049594182377321674,0.0010915678742979237,0.0021605955095340807
197,1.0,tensor(0.8697),0.8823751460711161,tensor(0.1303),0.11762485392888389,-0.004662912549679739,0.0008007546682316116,0.0022341423340207127
