epoch,temp,train_loss,val_loss,train_var,train_quant_loss,val_quant_loss
51,2.275,1.0143938867502045,1.009050384203593,0.01930827689013983,0.06872845635497779,0.05793910185496012
52,2.3,1.0143483234706678,1.0103670981725057,0.01934550886091433,0.0673555927360267,0.06100025717417399
53,2.325,1.0141559397044935,1.0102492815653483,0.019370940724485797,0.06792185854493527,0.061713270823160804
54,2.35,1.0139197066792272,1.0093634869257608,0.019353737239774904,0.06634623642135085,0.06259826834996542
55,2.375,1.0132481441497803,1.0090370581944783,0.01933149963146762,0.061476994163111635,0.06163888152440389
56,2.4000000000000004,1.0134628722709522,1.009430271466573,0.01933526833564566,0.0627711243294833,0.062219794591267905
57,2.425,1.0131295435721415,1.0089621585210165,0.019298333495332484,0.06049089545534368,0.05899374580383301
58,2.4499999999999997,1.0136286166341681,1.0101563002268474,0.019266842206842022,0.0599085837916324,0.0564600723584493
59,2.4749999999999996,1.012952410028692,1.008561707496643,0.019348698239577446,0.0576281079242104,0.05289286343256633
60,2.5,1.0129387107146415,1.0083911428451537,0.019375705474039964,0.0583735007319534,0.05638191000620524
61,2.525,1.0125082732418127,1.0084133316675823,0.019417868122197035,0.057253990658542565,0.0543219207127889
62,2.55,1.012334315433837,1.0083654743830364,0.019389895097466938,0.05712587010233026,0.050907504717508954
63,2.575,1.0123841143909253,1.0082642472585042,0.019385652837000396,0.05546312350557561,0.053642680962880454
64,2.5999999999999996,1.012288858898899,1.0075729080835978,0.019415535932178037,0.055640485261615955,0.046955865224202475
65,2.625,1.0120120662889982,1.0080704536437988,0.0193829641538231,0.05423662142168011,0.05101131232579549
66,2.65,1.0118242579510337,1.0078394934336345,0.019418612456374,0.05306594473018981,0.05187541834513346
67,2.675,1.011741880784955,1.0074796927769978,0.019433836224832034,0.053497645110414736,0.04990105565388998
68,2.7,1.011573630868343,1.008179622968038,0.019390138941375833,0.05220989510887548,0.0474025764465332
69,2.7249999999999996,1.0114886673040557,1.00792076142629,0.019428160185092375,0.05320302765829521,0.049035891532897946
70,2.75,1.0113238087035061,1.0069724391301473,0.019419840289181783,0.05148567540185493,0.04574942588806152
71,2.775,1.0112625152186343,1.007786247253418,0.01945305015591153,0.050916186951754386,0.044131742636362714
72,2.8,1.0111216951504087,1.0072781184514363,0.01939258332576668,0.05155681902065612,0.049883224010467526
73,2.825,1.0107086224806936,1.0083803071975708,0.019509756893703812,0.051967036238887855,0.04948903735478719
74,2.8499999999999996,1.0105619122354608,1.0083262837727864,0.0195025355865558,0.05001028527711567,0.04671314096450806
75,2.875,1.010546469219944,1.0071477375030518,0.019484806945449427,0.049631393265305905,0.044201440811157226
76,2.9,1.010433986630356,1.007659247080485,0.019456076473520514,0.04887373313569186,0.04303084786732991
77,2.925,1.010644907064605,1.0070943667093912,0.01950083546039828,0.049789138743751925,0.04559426307678223
78,2.95,1.0103254470657883,1.0074724779129027,0.019486657443538048,0.04927950485965662,0.047125484466552736
79,2.975,1.010307208027756,1.0073334973653159,0.019514674389832898,0.048748020782805324,0.04712974405288696
80,3.0,1.00999068706914,1.0068210649490357,0.019463473913308823,0.04859092473983764,0.049846334139506024
81,3.025,1.010157813908761,1.0070318746566773,0.019560417171633034,0.04830621157194439,0.04604745149612427
82,3.05,1.009799898933946,1.00698858833313,0.019601435515702818,0.04744677189776772,0.04231915378570557
83,3.0749999999999997,1.0100640623360349,1.0077985229492188,0.019589736521766897,0.047306141284474156,0.04589767201741536
84,3.0999999999999996,1.0097193969258091,1.0069650007883708,0.01956114393629526,0.04619578814924809,0.04514371283849081
85,3.125,1.0097146986911172,1.0065156806310018,0.019551157282371272,0.0470774143202263,0.039021236101786295
86,3.15,1.0095869116532175,1.0064870557785035,0.01955702101870587,0.0459134242409154,0.04351153691609701
87,3.175,1.0093130336895324,1.0062820828755696,0.019568828836867683,0.04536791825712773,0.042803115685780845
88,3.1999999999999997,1.009344086563378,1.0066120697657268,0.019570851745312673,0.04521231417906912,0.04299534066518148
89,3.225,1.0094361688546967,1.00655207379659,0.019602190112204928,0.04609035872576529,0.04349721352259318
90,3.25,1.0092512746108206,1.0059374055862427,0.019607491377152893,0.04487880818885669,0.04239642095565796
91,3.275,1.0091701739127177,1.0060073973337809,0.01953891739745935,0.044532736979032816,0.041684073448181154
92,3.3,1.0088880418476305,1.0064846731821695,0.01963231665837137,0.04491196183991014,0.04241134738922119
93,3.325,1.008998616101449,1.0063828347524006,0.019573850160628035,0.04426289598565353,0.04343261432647705
94,3.3499999999999996,1.0089582157469632,1.0061273002624511,0.019564458274789025,0.04565934296658165,0.04257539399464925
95,3.3749999999999996,1.0087286366747137,1.0065871038436889,0.01962143394468646,0.04378096605602064,0.03829528570175171
96,3.4,1.0089192295241773,1.0060919644037882,0.0195611030163995,0.043551609315370256,0.041685750643412275
97,3.425,1.0085270021840145,1.0061870651245117,0.019557595675451712,0.04356612047396208,0.03982344357172648
98,3.4499999999999997,1.0086786901741698,1.006494246482849,0.019607103825138326,0.04341285803443507,0.04115952205657959
99,3.4749999999999996,1.0085343756592065,1.0058485260009766,0.01962298413209225,0.04388225425753677,0.03908498509724935
100,3.5,1.0083033056761088,1.0064014755884807,0.01965535761991091,0.04369102380150243,0.038268522421518965
101,3.525,1.0082909871820818,1.005967129389445,0.01972290876912966,0.04353744392227708,0.04093899520238241
102,3.55,1.0082852300175449,1.0056716012954712,0.019613585070037007,0.04326621217894972,0.04273252550760905
103,3.5749999999999997,1.0082338849954438,1.00568905544281,0.019643908479757475,0.04417152968624182,0.04255312712987264
104,3.6,1.0080928896351864,1.0056718190511067,0.019608895055557553,0.04383014056557103,0.03920793072382609
105,3.625,1.0079730168727405,1.0053114439646402,0.019676475353146854,0.04290306885200634,0.040775301297505694
106,3.65,1.0079298421290883,1.0059192682902018,0.019625157851399035,0.04307606938847324,0.03993100945154826
107,3.675,1.0079717389826188,1.0055878184636433,0.019682883291913752,0.04282294623893604,0.04268166430791219
108,3.7,1.0078071689773025,1.0056582911809286,0.019670168622936073,0.04326043151554308,0.043564239343007405
109,3.725,1.0078283526186358,1.0058384046554565,0.019602215187329994,0.04323710848992331,0.0401543599764506
110,3.75,1.0076343433313202,1.0059814478556315,0.01971793208611116,0.042101184284477906,0.03998757155736288
111,3.775,1.0074982667220267,1.006283098856608,0.01968274124045121,0.041615333975407114,0.038395626227060956
112,3.8000000000000003,1.0078039594114871,1.0053715518315633,0.019680076032615543,0.04185751812081588,0.04215175914764404
113,3.8249999999999997,1.007268748400504,1.0052406838734944,0.019726747832800214,0.04155729479538767,0.03671284564336141
114,3.8499999999999996,1.0075996745594762,1.0050117915471395,0.0196777165038021,0.041930143322860984,0.040322818279266356
115,3.8749999999999996,1.0073409934796784,1.0054873841603598,0.019708992830493995,0.04164466488152219,0.039955640316009525
116,3.8999999999999995,1.0070145514387834,1.0053975610733032,0.01972525434378992,0.04220595947901408,0.04097357924779256
117,3.925,1.0071490833382857,1.0050565131505331,0.01972473172503605,0.04133827683800145,0.04068186362584432
118,3.9499999999999997,1.0071759613271345,1.0055170103708904,0.01972585792578103,0.042026796299114565,0.039898570696512856
119,3.9749999999999996,1.0070696606385081,1.0048740113576253,0.019730506284587217,0.04116408885989273,0.03565854644775391
120,3.9999999999999996,1.0073407895104927,1.0050104058583578,0.019721799783800776,0.0413400273574026,0.038880750815073646
121,4.025,1.0069735107421875,1.0048962710698446,0.01969412208570723,0.041422203331662896,0.03853450059890747
122,4.05,1.006681086715899,1.0050741510391235,0.0197287394948173,0.040918142720272666,0.042969170093536374
123,4.074999999999999,1.0067288189101637,1.0050922269821168,0.019705236912035105,0.04090922722063566,0.038517895062764484
124,4.1,1.0068254805447763,1.0048936052322388,0.01964929922944621,0.04044654469741018,0.03707100200653076
125,4.125,1.0064560794077422,1.0048893356323243,0.019755077222460195,0.03948686102816933,0.03780254745483398
126,4.15,1.0068319331553945,1.0051175502141316,0.019714981351505245,0.040051294427168996,0.0403336067199707
127,4.175,1.0065384449373211,1.0050307585398357,0.01973908167685333,0.04116221865436487,0.03915660397211711
128,4.199999999999999,1.0065279398466411,1.004654641787211,0.019713389894810685,0.041273320599606166,0.037738170464833576
129,4.225,1.0066084670518574,1.0051823403040567,0.019735475456113354,0.04152677839680722,0.038292419910430905
130,4.25,1.0063972663712084,1.0048937889734904,0.019816132811208566,0.04040310455623426,0.03487307294209798
131,4.275,1.0063049050130342,1.005018835067749,0.01973059080697988,0.040179583415650484,0.03707098388671875
132,4.3,1.006415368197257,1.0047547044754028,0.019781074512945977,0.04090589195385314,0.03681663990020752
133,4.325,1.0063943366335149,1.0046580483118692,0.01976688596370973,0.03952742642687078,0.03910041459401448
134,4.35,1.0060435064633688,1.0045620082219442,0.019729806124641185,0.03969043332652042,0.0380785231590271
135,4.375,1.0062320455919231,1.0044566872914633,0.01977530268618935,0.039028153277280035,0.0395128870010376
136,4.4,1.0061047681674622,1.0045683552424114,0.019783795650329505,0.0389365496635437,0.038194065729777016
137,4.425000000000001,1.0061149236110218,1.0045170930226643,0.01973984383778614,0.03922948562053212,0.03681912151972453
138,4.449999999999999,1.0059226526963083,1.0045648644765217,0.01980784187531262,0.03864080923481991,0.03530800008773804
139,4.475,1.0059968765660336,1.0051501976648967,0.01980167194521218,0.03899909335688541,0.036425681432088214
140,4.5,1.005957065916898,1.0042948455810548,0.019797493250485052,0.03849127900809572,0.03579109112421672
141,4.5249999999999995,1.005601180712382,1.004982341448466,0.01984971609110372,0.037865536020513166,0.03423233079910278
142,4.55,1.0057077604427673,1.0041431795756022,0.019799141358126673,0.03825316391493145,0.0368227866490682
143,4.574999999999999,1.0057354573199624,1.0041055459976196,0.019838965751361428,0.03766295913227818,0.0355640614827474
144,4.6,1.0056465467653777,1.004964363416036,0.01975625898100828,0.03823146641045286,0.03574854850769043
145,4.625,1.0058992165013363,1.0048477500279744,0.019803698726651962,0.03827724438382868,0.03763046964009603
146,4.65,1.0057998339753402,1.004415810585022,0.019771300777008657,0.03947613729510391,0.03644228633244832
147,4.675,1.005726680646863,1.004118629773458,0.019798416899223077,0.038208783124622545,0.0340365161895752
148,4.699999999999999,1.0054217752155505,1.0040520499547323,0.019811356787226703,0.03949026369630245,0.03695037333170573
149,4.725,1.005512300608451,1.005054923693339,0.019824066278835137,0.038387875096839774,0.03286732244491577
150,4.75,1.0054387665129545,1.004672467549642,0.019769682815200404,0.03840382074054919,0.0334016432762146
151,4.775,1.0055886271125392,1.0044608659744263,0.019786721329417147,0.038441446061719925,0.03609255758921305
152,4.8,1.0052006325972707,1.0041081097920737,0.01982137754428805,0.037385439362442284,0.03611480363210042
153,4.824999999999999,1.0053310666167945,1.004042361577352,0.019845019114644903,0.03801119910624989,0.036002259572347005
154,4.85,1.0054101970906844,1.0040496972401938,0.019804430296023686,0.037060351145894906,0.034241671244303384
155,4.875,1.0052904015758581,1.0042677529652912,0.01982235750346853,0.03761936838585034,0.03385483741760254
156,4.9,1.0050650552281162,1.0037604087193808,0.01979937779432849,0.037675796433498984,0.036930633068084716
157,4.925,1.0050842501322428,1.0050368738174438,0.01976734292141178,0.03797007822572139,0.034240455786387125
158,4.95,1.0050314511583562,1.0039774780273438,0.019854728155491646,0.037750512809084175,0.03717657423019409
159,4.975,1.0049150828144007,1.0040449225107828,0.019830158320435307,0.03813822062810262,0.035730092684427894
160,5.0,1.0048731898424919,1.0038881750106812,0.019850878906877416,0.03651416147800914,0.033434436798095706
161,5.0,1.0050790098340887,1.004059628168742,0.01981845800160316,0.03745012174572861,0.0376625615755717
162,5.0,1.0049712818714611,1.0038955586751301,0.01980593410160458,0.03726557494046395,0.03406934912999471
163,5.0,1.0047515143009653,1.0040293038686117,0.01985398594629869,0.03502520096092893,0.03294739198684692
164,5.0,1.0048591950399834,1.0039968201319376,0.019801300543964954,0.03610708009987547,0.03460488716761271
165,5.0,1.0048211521014832,1.0042022412618001,0.019838549012939136,0.03610831289960627,0.035489457766215
166,5.0,1.00479223580946,1.0039611428578694,0.01985727002720038,0.035199877521447966,0.03260747400919596
167,5.0,1.0045775830452903,1.0039937419891358,0.019820586710384017,0.03416853240498325,0.032341214497884116
168,5.0,1.0046959958996688,1.003594001452128,0.01984911367454027,0.03463123395150168,0.03421158043543498
169,5.0,1.004409610748291,1.0040415585835776,0.0198463962948636,0.03430750481287639,0.03302369038263957
170,5.0,1.0046765044697543,1.0038840354283651,0.01984183846923866,0.034303614858995406,0.03309046204884847
171,5.0,1.004445981193007,1.0036307147343952,0.019912327682762816,0.034367138937899944,0.03187117465337117
172,5.0,1.0044944049266347,1.0035883162816366,0.019865798306569718,0.03455877751634832,0.03196340497334798
173,5.0,1.0045854672883687,1.0032847191492718,0.019797144652720082,0.034241567594963204,0.030855363210042317
174,5.0,1.0045664071367497,1.0038954385121663,0.019835114536055347,0.034528147714179856,0.030284629185994467
175,5.0,1.004435153609828,1.003676508585612,0.019847618282102703,0.03348710042551944,0.03265039507548014
176,5.0,1.00449502881368,1.0041269108454387,0.019849847457387992,0.03334498031515824,0.03364118464787801
177,5.0,1.0041668634916607,1.0040217672983804,0.01989013410777899,0.03296774783050805,0.034512861251831055
178,5.0,1.0045437171668337,1.0036289103825886,0.019877280663372132,0.033143665506128676,0.03228058846791585
179,5.0,1.0043174876832126,1.0033811305363973,0.019866833550888197,0.03302213648745888,0.03135531997680664
180,5.0,1.004061131209658,1.0039045912424722,0.01989159919870527,0.032716025243725695,0.030926710923512776
181,5.0,1.0042756904635513,1.0037311162948608,0.01984501866238159,0.03149659061431885,0.029970000425974527
182,5.0,1.0040753410908214,1.0040865252812703,0.019873060431396753,0.03199366458257039,0.031548109054565426
183,5.0,1.004063297221535,1.0033144998550414,0.01990016892839942,0.032325259585129586,0.0321421537399292
184,5.0,1.0042250507588972,1.0033299811681111,0.019825216757100927,0.033666193970462735,0.033173945426940916
185,5.0,1.0040378572397064,1.0033940629959106,0.019868884932837987,0.03311998588160465,0.034027759552001956
186,5.0,1.0041778164579158,1.0037423375447592,0.01989514406136515,0.03273979962499518,0.030998923778533936
187,5.0,1.0041627844760292,1.003269892056783,0.01994635633313865,0.03250633444702416,0.02975358009338379
188,5.0,1.004094125011511,1.0033930708567302,0.019868753730989338,0.03293225036587631,0.03008619769414266
189,5.0,1.0037946977280734,1.0037491823832194,0.01988173322366518,0.032250817131577875,0.03249454673131307
190,5.0,1.0037468056762429,1.003166028022766,0.019912275059704197,0.03202635425433778,0.030818262894948323
191,5.0,1.0037827440563,1.0034694277445475,0.01988570794227876,0.031608750560827424,0.03157673867543538
192,5.0,1.0039024142549748,1.0035702775319417,0.019919729504146073,0.03197467505304437,0.033440049489339194
193,5.0,1.0037419608768663,1.003043054262797,0.019912545003911906,0.031704581436358,0.031087142944335937
194,5.0,1.0038377053444845,1.002973167737325,0.019917011137594257,0.03290518575802184,0.029434050877888997
195,5.0,1.0037601840454236,1.0028682718276978,0.01990356924763897,0.0316761564288223,0.02882750082015991
196,5.0,1.00345815772341,1.0032998415629069,0.01991584643486299,0.03163387122907137,0.031240991910298666
197,5.0,1.0036123328627202,1.0032469263076782,0.019927088012820796,0.03124707581704123,0.029109089851379395
198,5.0,1.0039591403091164,1.0031682357788085,0.019956475531976475,0.031881648640883595,0.02932919406890869
199,5.0,1.003771776366652,1.0031823584238688,0.01994228500781352,0.030921606013649388,0.03126516612370809
200,5.0,1.003815995132714,1.0034024152755738,0.01990931582058731,0.03112131228363305,0.03142146444320679
