epoch,temp,train_loss,val_loss,train_var,train_quant_loss,val_quant_loss,train_avg_reward
43,1.0,1.0238897904178552,1.0406225487391154,0.015633241531096007,0.05590625762939453,0.07475199445088704,0.0
44,1.0,1.0229468903959844,1.0434112459818523,0.015645643586129472,0.0551436205914146,0.07965348323186239,0.0
45,1.0,1.0239004063355295,1.0408422638575237,0.015361979665855566,0.057546223565151815,0.0783450387318929,0.0
46,1.0,1.021610190709432,1.040161145846049,0.015711676002594464,0.0539909666797571,0.07682918055852254,0.0
47,1.0,1.0219700286095603,1.0433062712351482,0.015650166897397292,0.05515456136067708,0.07685541756947835,0.0
48,1.0,1.0207932361301624,1.0417725982666015,0.015690109231100792,0.053914967545291834,0.08041554752985636,0.0
49,1.0,1.020477317475436,1.0416333328882854,0.015666050966894416,0.05355750913787306,0.07859451675415038,0.0
50,1.0,1.0203804498973645,1.0400687688191732,0.015544784500541394,0.05328359148795145,0.07574369939168295,0.0
51,1.0,1.0202269090351306,1.041378551165263,0.015544097521979558,0.053334167070556104,0.07505927721659343,0.0
52,1.0,1.0192359015816137,1.0418138516743978,0.015720814625422158,0.051797532784311394,0.0759206124941508,0.0
53,1.0,1.0184805823543615,1.0386893453598023,0.015696112309108702,0.05207291552058437,0.07491578737894694,0.0
54,1.0,1.021894962427909,1.03890718015035,0.015616783198295977,0.0552340289668033,0.07010759115219116,0.0
55,1.0,1.0181651049831457,1.0387607660293579,0.015726596336092864,0.05260075379254525,0.0744328662554423,0.0
56,1.0,1.0179392485033,1.0378878736495971,0.015502502483495495,0.05218866057981524,0.07524598662058513,0.0
57,1.0,1.0167171354628446,1.0394950459798178,0.01581020580258286,0.05142140357536182,0.07294988505045573,0.0
58,1.0,1.016414000210009,1.0374951985677083,0.015639005940080736,0.05140597653807255,0.07630617411931356,0.0
59,1.0,1.016634917359603,1.0394156036376954,0.015802267606843983,0.05243541126920466,0.073756472269694,0.0
60,1.0,1.0154298286856267,1.0406818609237671,0.015778922872846587,0.05033880402749045,0.07250227944056194,0.0
61,1.0,1.0158214293362802,1.0401352659861247,0.015828661059339843,0.050245289091478317,0.07593601020177206,0.0
62,1.0,1.0148379886192187,1.0394106098810831,0.015649727401503347,0.05007001508746231,0.07168306430180868,0.0
63,1.0,1.0152480095645837,1.0415882555643718,0.015619117776029989,0.050214242659117045,0.0728074450492859,0.0
64,1.0,1.014419890838757,1.0376607325871785,0.015717484053812528,0.04940918795267741,0.07428867435455322,0.0
65,1.0,1.0154472500148573,1.0471341698964436,0.015783716430005274,0.0491717234327082,0.08477458000183105,0.0
66,1.0,1.0173124479661908,1.0385629533131917,0.015821500891656206,0.05264843893051147,0.0718495634396871,0.0
67,1.0,1.0131136900583904,1.0405239381790161,0.015591250438177795,0.04445914193203575,0.0741178936958313,0.0
68,1.0,1.0131125335191427,1.039321409225464,0.0156139757860648,0.04384080299578215,0.07285743840535482,0.0
69,1.0,1.0124240941332097,1.040920396486918,0.01567630575780283,0.04582787334709837,0.07194447882970174,0.0
70,1.0,1.0132385613960133,1.0377507400512695,0.015671435118505828,0.04653515070363095,0.07325332752863566,0.0
71,1.0,1.0122963855057432,1.040095871925354,0.01557594466104842,0.04705314200384575,0.07949428192774455,0.0
72,1.0,1.0128302919153582,1.043525629043579,0.015560521155072931,0.04765836283198574,0.08240779209136963,0.0
73,1.0,1.012965103115952,1.0410720450083415,0.015580438964461025,0.04647093587172659,0.07480614884694417,0.0
74,1.0,1.012473944228992,1.041954279899597,0.015507480786557783,0.04645171341143156,0.07693713410695394,0.0
75,1.0,1.0127563140936064,1.0388197237650554,0.015827804924233965,0.04784731864092643,0.07192257610956827,0.0
76,1.0,1.0110445125563103,1.0424311685562133,0.015847682345854607,0.04719293374346013,0.07762252521514892,0.0
77,1.0,1.0105348601592214,1.0441956418355307,0.01557554158620667,0.047224417745021355,0.07980004771550496,0.0
78,1.0,1.0109780990115382,1.0427017943064372,0.015577255831737268,0.04605484722371687,0.07709885406494141,0.0
79,1.0,1.0104028795141924,1.038196063041687,0.015559856781049779,0.04432876613683868,0.06993270969390869,0.0
80,1.0,1.0100075559532433,1.039815625190735,0.015843053126544285,0.04578700329964621,0.07404281981786093,0.0
81,1.0,1.0102287425409284,1.042847877820333,0.01569592406352361,0.04588073410904198,0.07903507312138876,0.0
82,1.0,1.0106279568086591,1.0411972386042276,0.015812365647732165,0.04498255117315995,0.07676222531000773,0.0
83,1.0,1.0088646719664858,1.0404815775553384,0.01568018127977848,0.04245620156171029,0.07457939418156942,0.0
84,1.0,1.009531678183037,1.045192082087199,0.015805605002401166,0.04232352241716887,0.07865258948008219,0.0
85,1.0,1.0100750232663072,1.0452951021194459,0.01561688595461218,0.045341695475996584,0.08386854696273803,0.0
86,1.0,1.0087779313806902,1.0388452997207642,0.015557382315397262,0.04473051401606777,0.07736204195022583,0.0
87,1.0,1.0077585323735287,1.0379537467956543,0.015755050907663087,0.04227772938577752,0.07580215485890707,0.0
88,1.0,1.0089049270027561,1.0393135719299316,0.015519837009802199,0.04140387408775196,0.06916296529769897,0.0
89,1.0,1.011173977132429,1.0380522079467773,0.015725745447372135,0.043779679582830064,0.07075472497940063,0.0
90,1.0,1.0080857729326214,1.0399971844355265,0.01571684070611209,0.04168069110000343,0.07558255608876546,0.0
91,1.0,1.0076554992575395,1.0394725869496664,0.0157884403725988,0.04187744056132802,0.07387367343902587,0.0
92,1.0,1.0072922847480104,1.0387571617762248,0.015620162792765258,0.04198272370455558,0.07503887446721395,0.0
93,1.0,1.007507564059475,1.0386951300303142,0.015719234853721502,0.04005295391250075,0.07470694764455159,0.0
94,1.0,1.007761334369057,1.04103826268514,0.01567186421312784,0.04088622470487628,0.07570934836069743,0.0
95,1.0,1.008359544971533,1.0401491374969483,0.015712957131235224,0.04292485780883254,0.07074037567774455,0.0
96,1.0,1.0080963773560105,1.0403788712819417,0.015837285924376103,0.04148874945389597,0.07434053484598796,0.0
97,1.0,1.0081183052062987,1.0432240390777587,0.01557561673067118,0.0419001555693777,0.07494870710372925,0.0
98,1.0,1.006560199252346,1.0388572467168171,0.015765489627133335,0.03938319647939582,0.07147529888153076,0.0
99,1.0,1.0065040765812523,1.0404910093943278,0.015740433342362706,0.03995926329127529,0.07593605200449625,0.0
100,1.0,1.0064663974193104,1.0434296576182047,0.01575429827327791,0.040051198223180935,0.07487380313873292,0.0
101,1.0,1.0069398781291226,1.0404530181884766,0.015784403198120887,0.04029516894357246,0.07272852293650309,0.0
102,1.0,1.0068959738413492,1.0407265510559083,0.015639555486147864,0.0403957840183325,0.07127530590693155,0.0
103,1.0,1.0064807246609737,1.040733022371928,0.015543914013264472,0.039200934008548134,0.07604226891199747,0.0
104,1.0,1.0064807333193326,1.038759753227234,0.015867882679951817,0.039298177091698895,0.0722887217203776,0.0
105,1.0,1.0065040273833694,1.0411294012069703,0.015739583049819136,0.03939145663746616,0.07444588677088419,0.0
106,1.0,1.0063975212364866,1.0401625769933065,0.015831433962573086,0.039544908849816575,0.07411941576004029,0.0
107,1.0,1.005649292368638,1.0390776341756185,0.01579220387940867,0.03932689872540926,0.07464291302363078,0.0
108,1.0,1.0046930516560872,1.0381973683039347,0.01563776817055125,0.03851887922119676,0.07054462560017903,0.0
109,1.0,1.005108821701585,1.0404148763020833,0.015724070902456318,0.038720505262676036,0.07355333789189657,0.0
110,1.0,1.004864703613415,1.0414984693527223,0.01573443443053647,0.036142359934355085,0.07102005688349405,0.0
111,1.0,1.0062176341341253,1.0407036492029826,0.01589034538676864,0.03629963606282284,0.06874650430679322,0.0
112,1.0,1.005494538767296,1.0411081053415934,0.015888129225425554,0.03478834844053837,0.06926240475972494,0.0
113,1.0,1.0054821811977186,1.0420726855595908,0.015745463097435342,0.03735800831778008,0.07318858591715495,0.0
114,1.0,1.0044822703077083,1.0426338421503702,0.01570768041647317,0.03633986379389177,0.07147029113769532,0.0
115,1.0,1.0036184006071927,1.0444333855311076,0.015811881597104824,0.03406236481248287,0.07239535617828369,0.0
116,1.0,1.0050195171456588,1.0422336072921754,0.015794028985918612,0.03479111417971159,0.0712760812441508,0.0
117,1.0,1.0050827626596417,1.0407043622334797,0.015874992577130334,0.034519789812857644,0.06835525099436442,0.0
118,1.0,1.006536199803938,1.0403978284200033,0.015803429671546868,0.0362833114172283,0.07017821455001831,0.0
119,1.0,1.0032444994240477,1.0415049832661947,0.01584786398016047,0.03414555087842439,0.07170266246795655,0.0
120,1.0,1.0039858672828006,1.0409991757074992,0.015718324459435648,0.03583362335907785,0.07049522781372071,0.0
121,1.0,1.0051225906924197,1.041934071222941,0.01584629217051623,0.0358765149367483,0.07354097652435303,0.0
122,1.0,1.005264418384485,1.0398254375457763,0.015745266122122605,0.03606672394903083,0.06987882041931152,0.0
123,1.0,1.002836810045075,1.0437017997105917,0.015773385678205572,0.033753321271193654,0.07304455677668253,0.0
124,1.0,1.002789528227689,1.0405045779546103,0.015726979479716536,0.0328959094516018,0.06959838676452637,0.0
125,1.0,1.0033390787526182,1.042700216293335,0.015729121264658478,0.03318422478123715,0.07045845524470011,0.0
126,1.0,1.003638629796212,1.0409780826568604,0.015820286517734067,0.030372182026244046,0.0665374010403951,0.0
127,1.0,1.0031491048210546,1.0397992394765219,0.015780028508812712,0.030002834537573027,0.06532885281244914,0.0
128,1.0,1.0047847516243917,1.038971035639445,0.015787703924011767,0.03168736656925134,0.0656444541613261,0.0
129,1.0,1.002477207526826,1.0402280689875285,0.015824072349751205,0.030030230681101482,0.06591104984283447,0.0
130,1.0,1.0028681816971092,1.0407661870320637,0.015748761972183722,0.03223993394249364,0.06888845539093018,0.0
131,1.0,1.0032776356579964,1.0462478485107423,0.01581045958164491,0.0289280081046255,0.07140397389729818,0.0
132,1.0,1.003384677577437,1.0406360658009848,0.015712259640034875,0.028378433788031864,0.06503390979766846,0.0
133,1.0,1.0022091878924453,1.041316115061442,0.015760979507445243,0.026315042470630847,0.06658081515630086,0.0
134,1.0,1.002499028122216,1.0441783593495686,0.015716565715312436,0.027171231663017943,0.06523604106903076,0.0
135,1.0,1.0030362683179086,1.0425911130905152,0.0159057900006311,0.027900671674494157,0.07229367558161418,0.0
136,1.0,1.004427753072036,1.0424161767959594,0.01583651945047211,0.02900833088891548,0.06659911410013834,0.0
137,1.0,1.0031568220038163,1.0420994361241658,0.015822304804727697,0.027673106846056488,0.07036646540959676,0.0
138,1.0,1.0020329639618857,1.041287231763204,0.01592666058320748,0.026553733022589433,0.06463551266988118,0.0
139,1.0,1.001522591925504,1.0405497983296712,0.015776950355945972,0.02565322170759502,0.06453760449091593,0.0
140,1.0,1.0012312317731087,1.0418222379684448,0.01588058656865829,0.02551224984620747,0.06654819281895956,0.0
141,1.0,1.0031815196924043,1.0419591077168782,0.01582280022507174,0.027294649985798617,0.06655574480692546,0.0
142,1.0,1.0033796088904665,1.0426827255884807,0.01586207283798017,0.02786231874164782,0.06711806297302246,0.0
143,1.0,1.000743100333632,1.0457834084828694,0.015858386404681624,0.02456514064052649,0.07058227078119914,0.0
144,1.0,1.00173026056457,1.044296275774638,0.015848869588814284,0.02686732648548327,0.06973180627822875,0.0
145,1.0,1.0045477041528936,1.0411131890614826,0.015841214707546066,0.030567433106271844,0.07144526306788127,0.0
146,1.0,1.0009947250600446,1.0438239479064941,0.015872636609171566,0.02730134938892565,0.07226881424585978,0.0
147,1.0,1.0016238695947748,1.042430651028951,0.01584243070059701,0.027920769407038103,0.06811637910207112,0.0
148,1.0,1.0019381674381724,1.0430266812642415,0.015779043548462685,0.027474071084407338,0.06764781618118286,0.0
149,1.0,1.0017485079681665,1.0400209732055663,0.015784125510668545,0.027228885366205585,0.06754267962773641,0.0
150,1.0,1.0012142512170892,1.0432532170613606,0.015766877880483345,0.026506631683885007,0.07139505036671956,0.0
151,1.0,1.0027786923793325,1.0635115588506063,0.015850044586417967,0.027980617355882077,0.09150770870844523,0.0
152,1.0,1.0053096821935554,1.0400468346277874,0.015962217947108705,0.030656597932179768,0.06593533992767334,0.0
153,1.0,1.001040033842388,1.0404491001764933,0.015840366344964295,0.02630657498878345,0.06822721036275228,0.0
154,1.0,1.0014492298092759,1.0450543003082275,0.015716295068985538,0.026435092214952435,0.07150031598409017,0.0
155,1.0,1.001076080623426,1.0434427353541056,0.01585714786656593,0.026327620481189928,0.06907019154230754,0.0
156,1.0,0.9998414933974282,1.0444468571345011,0.015871271731952828,0.02507815407033552,0.07481589269638061,0.0
157,1.0,0.9995225809247871,1.0427140906651815,0.01596913760652145,0.02512795040063691,0.0677947974205017,0.0
158,1.0,1.000757636772959,1.0433597714106242,0.01585420679889227,0.026441001273038094,0.07358392143249512,0.0
159,1.0,1.0011743383909526,1.0423786884943644,0.01585607822775318,0.02645701537215919,0.06771762736638387,0.0
160,1.0,0.9997509723462557,1.04336870098114,0.015868510820886545,0.025105008167132997,0.07335162719090779,0.0
161,1.0,1.000691644476171,1.0437388064066568,0.015862765213245887,0.026188450236069527,0.06900659529368083,0.0
162,1.0,1.0002134945852714,1.0429613587061564,0.015812445036282666,0.02576327263681512,0.0712595206896464,0.0
163,1.0,1.0008477482963027,1.0420639521280926,0.015871483556011267,0.02620545035914371,0.06908013741175334,0.0
164,1.0,1.0009756321154142,1.0420938186645508,0.015844056473489392,0.026984873980806585,0.07215386136372884,0.0
165,1.0,1.0017766223204763,1.0431159346898398,0.01580442333064581,0.027390798108619555,0.06896800247828165,0.0
166,1.0,1.0017262286303337,1.048104928334554,0.01570350132817239,0.026615859508514403,0.07635674413045247,0.0
167,1.0,1.0033929759243079,1.0414977121353148,0.01594841556028839,0.028032005008898284,0.06797209612528483,0.0
168,1.0,0.9993765138910528,1.0424554065068563,0.015804456206528764,0.024641880370022958,0.0709849541982015,0.0
169,1.0,0.9982205709992794,1.0421404752731322,0.015821247526428155,0.023305932329412093,0.06668605820337932,0.0
170,1.0,0.999888563289977,1.0445575284957886,0.01581044274385561,0.02506671264715362,0.07477795600891113,0.0
171,1.0,0.9997495967965377,1.0463297986984252,0.015934118776990656,0.025119207808845922,0.07545210631688436,0.0
172,1.0,1.000669774172599,1.0432470951080322,0.015965766254224276,0.026088404872961213,0.07132987896601359,0.0
173,1.0,0.9985258132533024,1.0439759798049926,0.01579943954905397,0.02400636314927486,0.07478471438090006,0.0
174,1.0,0.9989462594651339,1.0484274136225382,0.015793696101558837,0.024515904242532294,0.07683959738413493,0.0
175,1.0,1.000557076654936,1.0433881839116415,0.015920113630462113,0.026252519130706788,0.07264520978927612,0.0
176,1.0,1.0007688543754711,1.044785369237264,0.015888778793707228,0.026081061923713015,0.07483018128077189,0.0
177,1.0,1.0017989810642443,1.0429361661275227,0.015956827229444394,0.026990993449562475,0.06721448421478271,0.0
178,1.0,0.9993206344738341,1.0418400417963665,0.015765525154246573,0.024097219350045187,0.06857873980204264,0.0
179,1.0,0.999382773533202,1.0445946893692017,0.015940552055443587,0.024746814125462584,0.0680400177637736,0.0
180,1.0,0.9994854885988068,1.0442822504043578,0.015729201255921733,0.024333702371831526,0.0738309448560079,0.0
181,1.0,1.00315944480896,1.0437750962575276,0.015799353829339932,0.0282330369447407,0.06992848618825277,0.0
182,1.0,0.9996343493210642,1.044993085861206,0.015818619250074814,0.025025393879204466,0.06786750443776449,0.0
183,1.0,0.9992924653772722,1.0447549247741699,0.01595992127518382,0.024557372252146402,0.07020918925603231,0.0
184,1.0,1.0032432708740235,1.0437588481903075,0.015817515680795174,0.02890042914005748,0.07216445255279541,0.0
185,1.0,0.9998279400959349,1.0467956206003826,0.015914390149085144,0.024879627671158106,0.07141242265701293,0.0
186,1.0,0.9985194320176777,1.0430529848734538,0.015945903482536473,0.02364723151190239,0.06951234658559163,0.0
187,1.0,0.9975898610499867,1.04534321753184,0.015822780355026846,0.022833576880003276,0.0723998835881551,0.0
188,1.0,0.9976367897234465,1.043091799736023,0.01576101534865927,0.02245265345824392,0.07031328996022543,0.0
189,1.0,0.9993659858536302,1.0445599060058595,0.01599512681286586,0.024882069637900905,0.07373194742202759,0.0
190,1.0,0.9990116764871698,1.04282710202535,0.015968338823109343,0.02462375085395679,0.06994534317652384,0.0
191,1.0,0.9989883145282143,1.042545171101888,0.015926198660020242,0.02420742104346292,0.0701138645807902,0.0
192,1.0,0.9998274765181959,1.0465227648417155,0.01590606821498327,0.024771532527187414,0.07262235228220622,0.0
193,1.0,0.9992721909305505,1.0438127733866374,0.01591197881834549,0.02446014372507731,0.07042748928070068,0.0
194,1.0,0.9981083949741564,1.044939792315165,0.015921242798890983,0.023252603723291763,0.0699578914642334,0.0
195,1.0,0.9974591329139576,1.043907251993815,0.01599802436718815,0.023161304749940572,0.06711616913477579,0.0
196,1.0,0.9992656686682451,1.0459378690719605,0.015968825091134037,0.024697120139473363,0.07396359539031983,0.0
197,1.0,0.9993214338787815,1.0437910321553547,0.016030160969417347,0.024960320489448413,0.07011830377578736,0.0
198,1.0,0.9985850580282378,1.0418671957651775,0.015980771866283917,0.024329605830343146,0.06976917457580567,0.0
199,1.0,0.9971831065562733,1.0427636515299479,0.01595271175210936,0.022799099897083484,0.07048995558420817,0.0
200,1.0,0.9987318170279788,1.0441821616490683,0.01589439570224076,0.02412525066576506,0.07609236860275269,0.0
201,1.0,0.997853421453844,1.044904722849528,0.01588377954902356,0.023513565448292514,0.07262758541107178,0.0
202,1.0,0.9984828692737379,1.043158852259318,0.015863690196029973,0.024101131196607624,0.06931486733754476,0.0
203,1.0,0.9981802822581509,1.0417346398035685,0.015972846062690543,0.023568396635222852,0.06685349973042806,0.0
204,1.0,0.9983860791189628,1.043452347755432,0.015952047543828948,0.0237565374290734,0.07296571016311645,0.0
205,1.0,0.9977974448455007,1.0408576154708862,0.015899308853243525,0.023291516161801522,0.06875089677174887,0.0
206,1.0,0.9981125663121542,1.0443962965011597,0.015921116410901673,0.023696641829975863,0.07205004549026489,0.0
207,1.0,0.9992516802235654,1.046322725613912,0.015874373907844224,0.02453058866032383,0.07334640645980835,0.0
208,1.0,0.9986886836771379,1.0429244499206543,0.015911503495092977,0.024055956723397238,0.07047807931900024,0.0
209,1.0,0.9983355813110084,1.0421888510386148,0.015867269522788233,0.02361531234205815,0.06978788757324218,0.0
210,1.0,0.9992110310939321,1.0489875415166219,0.015851689784411798,0.024266852629812142,0.07992459154129028,0.0
211,1.0,1.0000654537468625,1.0458561620712281,0.01594778221048284,0.025327458021933574,0.0721392879486084,0.0
212,1.0,0.9976307761209053,1.0442360995610556,0.015790177292337542,0.022415949353000574,0.07094923575719198,0.0
213,1.0,0.9961174288799888,1.0425295667648316,0.015963239354522606,0.021073856855693615,0.06975749111175537,0.0
214,1.0,0.9974411675302606,1.0427737054824828,0.01595431088041841,0.022696839633740876,0.06982296657562256,0.0
215,1.0,0.9965991048059966,1.0430007400512695,0.015959520198796925,0.02188629999495389,0.07202713759740194,0.0
216,1.0,0.9974925638583668,1.0439370940526327,0.015829494225482146,0.022554599586286042,0.0693733310699463,0.0
217,1.0,0.9967987873512402,1.042581535657247,0.01586698155967813,0.020968053759190076,0.0665870623588562,0.0
218,1.0,0.9988341204492669,1.0465453755060832,0.016006262932953083,0.022834092048176546,0.07406640450159709,0.0
219,1.0,0.999530959522515,1.0433252223332723,0.015935747647233177,0.023482270324439333,0.06642460171381633,0.0
220,1.0,0.9971511520084582,1.0452806800206502,0.01591873303513255,0.02137617844029477,0.07151701227823894,0.0
221,1.0,0.9983386484781901,1.0444731950759887,0.015942871300928425,0.022333406063548306,0.06996923796335856,0.0
222,1.0,0.9998602896238629,1.042559871673584,0.01591073444041244,0.02386212363996004,0.06862215105692546,0.0
223,1.0,0.9983678974436041,1.0427783215840658,0.015906227146716495,0.022924303883000423,0.06414867782592773,0.0
224,1.0,0.9962581325664855,1.044184931755066,0.015849839904590657,0.02064642332311262,0.06778642924626668,0.0
225,1.0,0.9967926900177672,1.0417827157974242,0.015826330075792053,0.021150837095160233,0.06675958681106567,0.0
226,1.0,0.9984737299534312,1.0447124630610147,0.015841888218595272,0.023010203972197416,0.07050465981165568,0.0
227,1.0,0.9979602804518583,1.0423629185358683,0.015931090827312387,0.022413902851573207,0.06862313032150269,0.0
228,1.0,0.9972560184880307,1.0446545969645182,0.015840525590536888,0.02186128725085342,0.07334676202138266,0.0
229,1.0,0.997459644259068,1.0468546282450357,0.016005687396123743,0.0215953816363686,0.07033672444025675,0.0
230,1.0,0.996773844643643,1.0443787479400635,0.015879485626623297,0.02087000378391199,0.07304042959213257,0.0
231,1.0,0.9963026277391535,1.0446753759384155,0.01599342570153245,0.02076233105910452,0.07255012814203898,0.0
232,1.0,0.9958619916146262,1.0422064682642618,0.015899050216729705,0.020235966816283108,0.06872204430898031,0.0
233,1.0,0.996715360708404,1.0447762168248496,0.01596886462221543,0.021414687416009735,0.07149267546335857,0.0
234,1.0,0.9997335216789914,1.0431309617360434,0.015927135657323035,0.023877424967916387,0.06730244859059652,0.0
235,1.0,0.9968619461226882,1.043683752377828,0.015808646757482437,0.020177381423481723,0.06719092607498169,0.0
236,1.0,0.9959544299778186,1.0420044123331706,0.01591084492860133,0.01920685659375107,0.06758916282653808,0.0
237,1.0,0.9969303108014559,1.0443224376042683,0.01583931925213128,0.019863403830611914,0.06871678145726522,0.0
238,1.0,0.9966196367866115,1.0454405635197956,0.01595414148741647,0.020224904185847232,0.06904851484298706,0.0
239,1.0,0.9960282691989029,1.0447353432973225,0.015878183933465104,0.01901914680213259,0.06858168411254882,0.0
240,1.0,0.996130003126044,1.046715155919393,0.015907059208604326,0.019421690957588063,0.06898603296279907,0.0
241,1.0,0.9967071911577593,1.044511703491211,0.015973764315901095,0.02051708751812316,0.06502313423156739,0.0
242,1.0,0.9970395397387053,1.0464933277765909,0.015977067948694815,0.020139956892582408,0.07216502412160238,0.0
243,1.0,0.9962156800470854,1.044736998240153,0.016025154027761074,0.019178806388587284,0.07102943722407024,0.0
244,1.0,0.9973213260633904,1.0455466759999592,0.015996048028270402,0.020632563708121318,0.06982665824890137,0.0
245,1.0,0.9977654354195846,1.0462359612782797,0.015963514879868742,0.020718251780459756,0.07339990870157878,0.0
246,1.0,0.9965903014049196,1.0457827736536662,0.01590053248026392,0.01954206861529434,0.06700970633824667,0.0
247,1.0,0.995267259045651,1.044043361345927,0.015995574212126565,0.018518913285774097,0.06867743921279908,0.0
248,1.0,0.996809443356698,1.0452992197672526,0.015912865688142024,0.020057030000184713,0.07175240310033162,0.0
249,1.0,0.9973676454811765,1.0444522326787313,0.016095516060985495,0.020487021312379,0.06755858103434245,0.0
250,1.0,0.9969490150903401,1.0470499194463094,0.015915780278151496,0.019717419030373558,0.07169193124771119,0.0
251,1.0,0.9961980062702246,1.0448547369639078,0.015965497521193403,0.01871923710170545,0.06812324905395507,0.0
252,1.0,0.9957442397151077,1.0457925523122151,0.015951201627259715,0.018338161493602553,0.06958444515864054,0.0
253,1.0,0.9965376923377054,1.0446678082148233,0.015821934228926374,0.018806995693006014,0.06747165489196777,0.0
254,1.0,0.9955460829149213,1.043156447092692,0.015932843977160622,0.01826110631541202,0.06688306395212809,0.0
